DATE,TIME,HPCP
19961008,10:00,0.69
19961008,11:00,0.33
19961008,13:00,0
19961008,14:00,0.06
19961008,15:00,0.03
19961008,16:00,0.03
19961008,17:00,0.05
19961008,19:00,0
19961013,18:00,0
19961015,12:00,0
19961017,18:00,0
19961018,23:00,0.16
19961019,0:00,0.42
19961019,1:00,0.25
19961019,2:00,0.15
19961019,3:00,0.16
19961019,5:00,0
19961026,19:00,0
19961026,20:00,0
19961026,21:00,0
19961026,22:00,0.02
19961026,23:00,0
19961027,0:00,0
19961027,1:00,0
19961101,1:00,0
19961101,6:00,0
19961101,8:00,0.03
19961101,9:00,0.02
19961101,10:00,0
19961101,16:00,0
19961102,0:00,0
19961102,1:00,0.02
19961102,2:00,0.03
19961102,3:00,0.07
19961102,4:00,0.15
19961102,5:00,0.08
19961102,6:00,0.07
19961102,7:00,0.08
19961102,8:00,0.06
19961102,9:00,0.1
19961102,10:00,0.13
19961102,11:00,0.03
19961102,14:00,0
19961102,16:00,0
19961102,17:00,0
19961105,16:00,0
19961105,19:00,0.02
19961105,20:00,0.06
19961105,21:00,0.03
19961106,1:00,0
19961106,3:00,0
19961106,7:00,0
19961108,20:00,0.35
19961108,21:00,0.12
19961108,22:00,0.05
19961108,23:00,0.03
19961114,9:00,0
19961114,10:00,0
19961114,11:00,0
19961114,18:00,0
19961114,19:00,0
19961114,20:00,0
19961118,17:00,0
19961118,19:00,0
19961118,21:00,0.03
19961118,23:00,0.02
19961119,9:00,0
19961119,10:00,0
19961120,3:00,0
19961120,6:00,0.02
19961120,9:00,0
19961120,10:00,0
19961121,11:00,0
19961121,13:00,0
19961121,16:00,0.07
19961121,17:00,0.08
19961121,18:00,0.11
19961121,19:00,0.09
19961121,20:00,0.03
19961121,21:00,0.04
19961121,22:00,0.07
19961121,23:00,0.07
19961122,0:00,0.04
19961122,2:00,0
19961126,6:00,0
19961126,7:00,0
19961126,8:00,0.04
19961126,9:00,0.03
19961126,10:00,0.31
19961126,11:00,0
19961130,17:00,0
19961130,18:00,0
19961130,19:00,0.04
19961130,20:00,0.02
19961130,23:00,0
19961201,0:00,0
19961201,1:00,0
19961201,2:00,0.03
19961201,3:00,0
19961201,4:00,0
19961201,5:00,0
19961201,6:00,0
19961201,7:00,0
19961201,8:00,0
19961201,10:00,0
19961201,17:00,0.02
19961201,18:00,0.1
19961201,19:00,0
19961201,20:00,0
19961201,21:00,0
19961201,22:00,0
19961202,0:00,0.13
19961202,1:00,0.06
19961202,2:00,0
19961205,20:00,0
19961205,21:00,0.02
19961205,22:00,0.12
19961205,23:00,0.34
19961206,0:00,0.03
19961207,12:00,0
19961207,14:00,0.03
19961207,15:00,0.19
19961207,16:00,0.28
19961207,17:00,0.06
19961207,18:00,0.05
19961207,19:00,0.02
19961207,20:00,0.04
19961207,21:00,0.02
19961213,8:00,0
19961213,9:00,0
19961213,11:00,0
19961213,13:00,0.02
19961213,15:00,0
19961214,3:00,0
19961214,4:00,0
19961214,14:00,0
19961214,15:00,0
19961214,19:00,0
19961214,21:00,0
19961214,22:00,0
19961214,23:00,0
19961215,0:00,0
19961215,1:00,0
19961215,2:00,0
19961215,3:00,0
19961215,5:00,0
19961215,6:00,0
19961215,7:00,0
19961215,8:00,0
19961215,20:00,0
19961215,21:00,0
19961215,22:00,0
19961215,23:00,0
19961216,0:00,0
19961216,1:00,0
19961216,2:00,0
19961216,3:00,0
19961216,4:00,0
19961216,5:00,0
19961216,6:00,0
19961216,7:00,0
19961216,9:00,0
19961216,10:00,0
19961216,15:00,0
19961216,18:00,0
19961217,0:00,0.02
19961217,1:00,0
19961217,2:00,0
19961217,3:00,0
19961217,5:00,0
19961217,10:00,0
19961217,15:00,0
19961217,19:00,0
19961217,20:00,0.03
19961217,21:00,0
19961218,0:00,0
19961218,2:00,0
19961218,6:00,0.03
19961218,8:00,0
19961218,20:00,0
19961218,21:00,0
19961218,23:00,0
19961219,0:00,0
19961219,2:00,0.15
19961219,3:00,0.09
19961219,4:00,0.21
19961219,5:00,0.11
19961219,6:00,0.03
19961219,7:00,0.03
19961219,8:00,0.07
19961219,9:00,0.03
19961219,10:00,0.04
19961219,11:00,0.11
19961219,12:00,0.11
19961219,13:00,0.06
19961219,14:00,0.08
19961219,15:00,0
19961219,20:00,0
19961219,21:00,0.04
19961219,22:00,0
19961219,23:00,0
19961220,0:00,0
19961224,21:00,0.07
19961224,22:00,0.06
19961224,23:00,0.03
19961225,0:00,0.02
19961225,1:00,0
19961225,2:00,0
19961226,20:00,0
19961226,22:00,0
19961226,23:00,0.03
19961227,0:00,0.06
19961227,1:00,0.1
19961227,2:00,0.15
19961227,3:00,0.06
19961227,4:00,0.07
19961227,5:00,0.04
19961227,7:00,0
19961231,3:00,0.02
19961231,4:00,0.02
19961231,5:00,0.02
19961231,10:00,0.08
19961231,11:00,0.02
19970101,1:00,0
19970105,5:00,0.01
19970105,18:00,0
19970105,19:00,0
19970109,4:00,0
19970109,5:00,0
19970109,6:00,0.03
19970109,7:00,0.01
19970109,8:00,0.05
19970109,9:00,0.12
19970109,10:00,0.15
19970109,11:00,0.09
19970109,12:00,0.06
19970109,13:00,0.07
19970109,14:00,0.07
19970109,15:00,0.09
19970109,16:00,0.02
19970109,17:00,0.01
19970109,18:00,0.01
19970109,19:00,0
19970109,20:00,0
19970109,22:00,0.02
19970109,23:00,0.02
19970111,4:00,0
19970111,5:00,0
19970111,6:00,0.01
19970116,7:00,0.02
19970116,8:00,0.39
19970116,9:00,0.14
19970116,10:00,0.01
19970122,20:00,0.02
19970122,21:00,0.07
19970122,22:00,0
19970123,0:00,0
19970123,1:00,0.01
19970123,2:00,0
19970123,3:00,0
19970124,19:00,0
19970124,20:00,0.03
19970124,21:00,0.01
19970125,2:00,0
19970125,6:00,0
19970125,7:00,0.07
19970125,8:00,0.04
19970125,9:00,0
19970125,10:00,0.01
19970125,11:00,0
19970125,16:00,0
19970125,17:00,0
19970127,21:00,0
19970127,22:00,0
19970128,11:00,0
19970128,12:00,0.04
19970128,13:00,0.29
19970128,14:00,0.08
19970128,15:00,0.01
19970128,16:00,0
19970131,0:00,0
19970131,2:00,0
19970131,3:00,0
19970131,4:00,0
19970131,5:00,0.01
19970131,6:00,0
19970131,7:00,0
19970201,1:00,0
19970204,13:00,0
19970204,14:00,0
19970204,15:00,0
19970204,16:00,0
19970204,17:00,0
19970204,18:00,0
19970204,19:00,0
19970204,20:00,0.01
19970204,21:00,0
19970204,23:00,0
19970205,0:00,0
19970205,1:00,0.02
19970205,2:00,0.03
19970205,3:00,0.12
19970205,4:00,0.08
19970205,12:00,0.02
19970205,13:00,0.03
19970208,3:00,0
19970208,4:00,0
19970208,5:00,0.03
19970208,6:00,0.17
19970208,7:00,0.03
19970208,8:00,0.05
19970208,9:00,0.01
19970208,10:00,0.02
19970208,11:00,0.17
19970208,12:00,0.08
19970208,13:00,0.03
19970208,14:00,0.09
19970208,15:00,0.01
19970208,16:00,0.05
19970208,17:00,0.01
19970208,18:00,0.01
19970208,19:00,0.01
19970208,20:00,0
19970208,22:00,0
19970208,23:00,0
19970209,0:00,0
19970209,1:00,0
19970209,2:00,0
19970209,11:00,0
19970209,12:00,0
19970209,13:00,0
19970210,17:00,0
19970210,18:00,0.02
19970210,19:00,0.03
19970210,20:00,0.02
19970210,21:00,0.02
19970210,22:00,0.01
19970210,23:00,0
19970213,21:00,0.02
19970213,22:00,0.02
19970213,23:00,0
19970214,0:00,0
19970214,1:00,0.01
19970214,2:00,0.02
19970214,3:00,0.02
19970214,4:00,0.16
19970214,5:00,0.09
19970214,6:00,0.16
19970214,7:00,0.02
19970214,8:00,0.32
19970214,9:00,0
19970214,18:00,0
19970214,19:00,0
19970214,20:00,0.01
19970214,21:00,0.04
19970214,22:00,0.03
19970214,23:00,0
19970215,0:00,0
19970215,1:00,0.04
19970215,2:00,0.12
19970215,3:00,0.04
19970215,4:00,0.03
19970215,5:00,0.03
19970215,6:00,0.04
19970215,7:00,0.01
19970215,8:00,0.03
19970215,9:00,0.01
19970215,10:00,0.05
19970215,11:00,0.02
19970221,17:00,0
19970221,18:00,0
19970221,19:00,0
19970221,20:00,0
19970222,0:00,0
19970222,17:00,0
19970222,23:00,0.01
19970226,16:00,0
19970226,17:00,0
19970226,18:00,0.01
19970226,19:00,0
19970226,20:00,0
19970227,10:00,0
19970227,11:00,0
19970228,3:00,0
19970228,4:00,0.01
19970228,5:00,0.01
19970228,6:00,0.07
19970228,7:00,0.02
19970228,8:00,0.03
19970228,9:00,0.01
19970228,10:00,0.06
19970228,11:00,0.17
19970228,12:00,0.01
19970228,13:00,0
19970228,17:00,0
19970228,18:00,0.01
19970228,20:00,0
19970301,1:00,0
19970301,9:00,0
19970301,11:00,0
19970303,3:00,0
19970303,4:00,0
19970303,5:00,0.01
19970303,6:00,0.03
19970303,7:00,0.01
19970303,8:00,0.01
19970303,9:00,0.01
19970303,10:00,0.02
19970303,12:00,0.03
19970303,14:00,0
19970303,15:00,0
19970303,16:00,0
19970303,17:00,0.02
19970303,18:00,0.09
19970305,22:00,0.14
19970305,23:00,0.27
19970306,0:00,0
19970306,1:00,0
19970306,2:00,0
19970306,3:00,0.02
19970306,4:00,0.02
19970306,6:00,0
19970306,7:00,0.01
19970310,2:00,0.04
19970310,3:00,0
19970310,4:00,0.01
19970310,5:00,0.02
19970310,6:00,0.04
19970310,7:00,0
19970314,9:00,0
19970314,10:00,0
19970314,11:00,0.03
19970314,12:00,0.07
19970314,13:00,0.05
19970314,14:00,0.14
19970314,15:00,0.04
19970314,16:00,0.06
19970314,17:00,0.1
19970314,18:00,0.09
19970314,19:00,0.05
19970314,20:00,0.04
19970314,21:00,0.01
19970314,22:00,0
19970317,23:00,0
19970318,0:00,0
19970318,18:00,0
19970318,19:00,0
19970318,20:00,0.03
19970318,21:00,0
19970318,22:00,0.02
19970318,23:00,0
19970319,1:00,0
19970319,3:00,0.01
19970319,7:00,0.06
19970319,8:00,0.1
19970319,9:00,0.05
19970319,10:00,0.1
19970319,11:00,0.12
19970319,12:00,0.1
19970319,13:00,0.07
19970319,14:00,0.09
19970319,15:00,0.09
19970319,16:00,0.05
19970319,17:00,0.01
19970326,6:00,0
19970326,7:00,0.14
19970326,8:00,0.04
19970326,9:00,0.19
19970326,10:00,0.04
19970326,11:00,0.13
19970326,12:00,0
19970329,15:00,0.11
19970331,4:00,0.04
19970331,5:00,0.04
19970331,6:00,0.09
19970331,7:00,0.01
19970331,8:00,0
19970401,1:00,0
19970404,9:00,0
19970406,18:00,0
19970406,19:00,0.1
19970406,20:00,0.1
19970406,21:00,0.01
19970412,10:00,0
19970412,11:00,0
19970412,12:00,0
19970412,13:00,0.03
19970412,14:00,0.01
19970412,15:00,0.03
19970412,16:00,0.01
19970412,17:00,0.05
19970412,18:00,0.01
19970412,20:00,0.04
19970412,21:00,0
19970412,22:00,0.01
19970412,23:00,0
19970413,15:00,0.01
19970413,16:00,0
19970413,17:00,0
19970417,15:00,0
19970417,16:00,0.02
19970417,20:00,0.04
19970417,21:00,0
19970421,13:00,0
19970421,14:00,0.01
19970421,15:00,0.01
19970421,16:00,0.05
19970421,17:00,0.03
19970421,18:00,0
19970422,1:00,0.02
19970422,2:00,0.01
19970422,3:00,0
19970422,4:00,0.03
19970422,5:00,0.04
19970422,6:00,0.19
19970422,7:00,0
19970422,8:00,0.01
19970422,9:00,0.03
19970423,2:00,0.02
19970423,3:00,0.02
19970423,4:00,0.01
19970423,6:00,0.03
19970423,7:00,0.04
19970423,8:00,0.05
19970423,9:00,0
19970423,10:00,0.03
19970423,11:00,0.04
19970423,12:00,0.02
19970423,13:00,0.07
19970423,14:00,0.05
19970423,15:00,0.05
19970423,16:00,0.04
19970423,17:00,0.03
19970423,18:00,0
19970423,19:00,0
19970423,20:00,0.01
19970423,21:00,0.01
19970423,22:00,0.01
19970423,23:00,0.02
19970424,0:00,0
19970424,1:00,0.02
19970424,2:00,0.01
19970424,3:00,0.01
19970424,4:00,0.04
19970424,5:00,0.01
19970424,6:00,0.03
19970424,7:00,0.03
19970424,8:00,0.01
19970424,9:00,0
19970424,10:00,0
19970425,16:00,0.01
19970427,12:00,0
19970427,13:00,0
19970427,14:00,0
19970427,15:00,0
19970427,16:00,0.03
19970427,17:00,0.05
19970427,18:00,0.06
19970427,19:00,0
19970427,20:00,0.01
19970428,0:00,0
19970428,1:00,0.01
19970428,2:00,0
19970428,3:00,0.05
19970428,4:00,0.02
19970428,5:00,0.03
19970428,6:00,0
19970428,8:00,0
19970428,9:00,0
19970428,10:00,0
19970428,11:00,0.11
19970428,12:00,0.26
19970428,15:00,0.03
19970428,16:00,0.02
19970428,19:00,0
19970428,20:00,0
19970428,21:00,0
19970428,23:00,0.03
19970429,0:00,0.06
19970429,1:00,0.04
19970429,2:00,0.33
19970429,3:00,0.12
19970429,4:00,0
19970429,8:00,0
19970429,9:00,0.07
19970429,10:00,0.04
19970429,11:00,0.01
19970429,13:00,0
19970501,1:00,0
19970501,17:00,0.32
19970501,19:00,0.12
19970503,11:00,0.32
19970503,12:00,0.06
19970504,16:00,0
19970506,7:00,0
19970506,8:00,0.03
19970508,20:00,0
19970509,17:00,0
19970509,18:00,0.05
19970509,19:00,0.01
19970509,20:00,0
19970510,18:00,0.01
19970510,19:00,0
19970513,3:00,0.01
19970513,4:00,0.03
19970513,5:00,0.05
19970513,6:00,0.02
19970513,7:00,0
19970513,10:00,0.01
19970513,11:00,0.02
19970513,12:00,0.01
19970513,13:00,0.02
19970515,18:00,0
19970515,19:00,0
19970515,22:00,0.02
19970520,3:00,0
19970520,4:00,0
19970520,8:00,0
19970520,9:00,0
19970520,10:00,0
19970520,12:00,0
19970520,13:00,0.01
19970525,12:00,0
19970525,13:00,0
19970525,21:00,0
19970525,22:00,0.02
19970526,2:00,0
19970526,3:00,0
19970526,6:00,0
19970526,9:00,0.01
19970526,10:00,0.36
19970526,11:00,0.05
19970526,12:00,0
19970526,13:00,0
19970526,15:00,0
19970526,16:00,0
19970526,17:00,0.01
19970526,18:00,0
19970527,8:00,0
19970601,1:00,0
19970601,13:00,0
19970601,14:00,0
19970601,15:00,0
19970601,16:00,0
19970601,17:00,0.02
19970601,18:00,0.04
19970601,21:00,0.01
19970601,22:00,0.02
19970602,12:00,0
19970602,13:00,0
19970602,14:00,0.21
19970602,20:00,0
19970602,21:00,0
19970602,23:00,0.01
19970603,6:00,0
19970603,7:00,0
19970603,8:00,0
19970603,9:00,0
19970603,10:00,0.01
19970603,11:00,0
19970603,12:00,0.01
19970603,13:00,0
19970603,14:00,0.01
19970603,15:00,0.01
19970603,16:00,0
19970603,17:00,0.01
19970603,18:00,0.02
19970603,19:00,0.03
19970603,20:00,0.04
19970603,21:00,0.04
19970603,22:00,0.08
19970603,23:00,0.04
19970604,0:00,0.05
19970604,1:00,0.01
19970604,2:00,0.01
19970604,3:00,0.02
19970604,4:00,0.04
19970604,5:00,0.01
19970606,16:00,0
19970607,1:00,0
19970607,15:00,0
19970607,20:00,0
19970607,21:00,0
19970607,22:00,0
19970612,14:00,0
19970612,15:00,0
19970612,16:00,0
19970614,1:00,0.02
19970614,2:00,0.02
19970614,13:00,0
19970614,15:00,0.04
19970614,16:00,0.03
19970614,17:00,0.01
19970614,18:00,0
19970614,22:00,0
19970614,23:00,0
19970615,0:00,0
19970618,8:00,0
19970619,13:00,0.04
19970626,20:00,0
19970626,21:00,0.1
19970626,22:00,0.05
19970626,23:00,0.03
19970627,0:00,0
19970627,2:00,0.01
19970701,1:00,0
19970701,12:00,0
19970701,13:00,0.01
19970701,14:00,0.03
19970701,16:00,0
19970701,17:00,0.16
19970701,18:00,0
19970702,6:00,0
19970702,7:00,0.17
19970702,8:00,0.02
19970702,9:00,0.01
19970705,1:00,0
19970705,2:00,0
19970710,8:00,0
19970710,9:00,0
19970710,13:00,0
19970710,15:00,0
19970716,15:00,1.23
19970716,16:00,0.35
19970716,20:00,0.04
19970716,21:00,0.01
19970716,23:00,0
19970719,20:00,0
19970719,21:00,0
19970719,22:00,0.01
19970719,23:00,0
19970721,18:00,0.44
19970721,19:00,0.1
19970722,14:00,0.49
19970722,15:00,0.49
19970722,16:00,0.05
19970722,17:00,0.05
19970722,18:00,0.11
19970722,19:00,0.22
19970722,20:00,0.21
19970722,21:00,0.04
19970722,22:00,0
19970722,23:00,0
19970723,0:00,0
19970723,3:00,0.29
19970723,4:00,0.06
19970723,5:00,0.14
19970723,6:00,0.03
19970723,14:00,0
19970723,15:00,0
19970723,16:00,0
19970723,18:00,0.01
19970723,19:00,0.49
19970723,20:00,0.01
19970723,21:00,0
19970724,0:00,0.02
19970724,8:00,0
19970724,9:00,0
19970724,10:00,0.02
19970724,11:00,0.11
19970724,12:00,0.77
19970724,13:00,0.28
19970724,14:00,0.36
19970724,15:00,0.46
19970724,16:00,0.2
19970724,17:00,0
19970724,18:00,0.01
19970724,19:00,0.05
19970724,20:00,0
19970724,21:00,0.01
19970727,2:00,0
19970730,7:00,0
19970730,8:00,0
19970730,9:00,0
19970730,10:00,0
19970730,11:00,0.01
19970730,13:00,0
19970730,14:00,0.03
19970730,15:00,0
19970730,17:00,0
19970730,18:00,0
19970730,19:00,0
19970801,1:00,0
19970805,21:00,0
19970805,22:00,0
19970805,23:00,0
19970812,18:00,0
19970812,19:00,0.07
19970813,18:00,0
19970814,15:00,0
19970814,16:00,0.63
19970814,17:00,0.08
19970815,5:00,0.15
19970818,14:00,0
19970818,15:00,0
19970818,16:00,0
19970820,14:00,0
19970820,15:00,0
19970820,16:00,0
19970820,17:00,0
19970820,18:00,0.12
19970820,19:00,0.01
19970820,21:00,0.06
19970820,22:00,0.13
19970820,23:00,0
19970821,0:00,0.01
19970821,1:00,0.17
19970821,2:00,0.33
19970828,18:00,0
19970828,19:00,0
19970901,1:00,0
19970901,11:00,0
19970902,5:00,0.01
19970903,13:00,0.09
19970903,14:00,0
19970909,16:00,0.01
19970909,17:00,0.08
19970909,18:00,0.01
19970909,19:00,0
19970910,0:00,0
19970910,1:00,0
19970911,6:00,0
19970911,7:00,0.07
19970911,8:00,0.01
19970911,9:00,0.01
19970911,10:00,0.01
19970911,11:00,0
19970911,12:00,0.01
19970911,14:00,0.01
19970911,15:00,0.02
19970915,13:00,0
19970915,14:00,0
19970918,13:00,0
19970921,2:00,0
19970924,4:00,0
19970924,5:00,0
19970924,6:00,0
19970924,7:00,0
19970924,9:00,0
19970924,10:00,0
19970924,11:00,0
19970924,12:00,0
19970924,13:00,0
19970924,14:00,0
19970924,15:00,0
19970924,17:00,0
19970924,18:00,0
19970924,19:00,0
19970924,20:00,0
19970924,21:00,0
19970924,22:00,0
19970924,23:00,0
19970925,0:00,0
19970925,5:00,0.01
19970925,6:00,0.01
19970925,7:00,0.05
19970925,8:00,0.06
19970925,9:00,0.22
19970925,10:00,0.01
19970925,11:00,0.01
19970925,12:00,0.03
19970925,13:00,0
19970925,14:00,0
19970925,15:00,0
19970925,16:00,0
19970925,17:00,0.01
19970925,18:00,0
19970925,19:00,0.01
19970928,1:00,0
19970928,3:00,0.02
19970928,4:00,0
19970928,5:00,0.01
19970928,6:00,0
19970928,7:00,0.01
19970928,9:00,0
19970928,10:00,0.02
19970928,11:00,0.09
19970928,12:00,0.12
19970928,13:00,0.07
19970928,14:00,0
19970928,23:00,0
19970929,0:00,0
19970929,1:00,0
19971001,1:00,0
19971001,13:00,0
19971014,17:00,0
19971015,11:00,0
19971015,12:00,0
19971015,13:00,0
19971015,14:00,0
19971015,15:00,0
19971015,17:00,0
19971016,2:00,0
19971016,3:00,0
19971016,4:00,0
19971016,6:00,0
19971016,7:00,0
19971016,8:00,0
19971016,13:00,0.07
19971016,14:00,0.03
19971016,15:00,0.01
19971016,16:00,0
19971016,17:00,0
19971016,18:00,0
19971016,19:00,0.02
19971016,20:00,0
19971016,21:00,0.04
19971016,22:00,0.04
19971016,23:00,0.02
19971017,0:00,0.04
19971017,1:00,0.01
19971017,2:00,0.02
19971017,3:00,0
19971017,5:00,0.06
19971017,6:00,0
19971017,7:00,0
19971017,8:00,0.03
19971017,9:00,0
19971017,10:00,0.01
19971017,11:00,0
19971017,17:00,0.07
19971017,18:00,0.14
19971017,19:00,0.15
19971017,20:00,0.41
19971017,21:00,0.21
19971017,22:00,0.02
19971017,23:00,0
19971018,0:00,0
19971018,1:00,0.07
19971018,2:00,0.04
19971018,6:00,0
19971018,7:00,0
19971018,8:00,0
19971018,11:00,0
19971018,13:00,0
19971018,14:00,0.02
19971018,15:00,0.02
19971018,16:00,0
19971018,17:00,0
19971018,20:00,0
19971018,21:00,0
19971018,22:00,0
19971019,1:00,0
19971019,2:00,0
19971019,3:00,0.01
19971019,4:00,0.01
19971019,5:00,0.02
19971019,6:00,0.03
19971019,7:00,0.05
19971019,8:00,0.08
19971019,9:00,0.11
19971019,10:00,0.1
19971019,11:00,0.04
19971019,12:00,0.05
19971019,14:00,0.06
19971019,15:00,0.07
19971019,16:00,0
19971019,17:00,0.03
19971019,18:00,0.04
19971019,19:00,0.02
19971019,20:00,0.01
19971022,1:00,0
19971022,2:00,0
19971022,3:00,0.03
19971022,4:00,0.08
19971022,5:00,0.05
19971022,6:00,0.03
19971022,7:00,0.01
19971022,8:00,0
19971024,21:00,0
19971024,22:00,0
19971024,23:00,0.01
19971025,2:00,0.31
19971025,3:00,0.03
19971026,2:00,0
19971026,11:00,0.01
19971026,12:00,0.08
19971026,13:00,0.05
19971026,14:00,0.1
19971026,15:00,0.11
19971026,16:00,0.04
19971026,17:00,0.05
19971026,18:00,0.05
19971026,19:00,0.01
19971026,20:00,0.12
19971026,21:00,0.03
19971026,22:00,0.01
19971027,1:00,0
19971027,3:00,0
19971027,13:00,0
19971027,14:00,0.1
19971027,15:00,0.14
19971027,16:00,0.1
19971027,17:00,0.02
19971027,18:00,0.03
19971027,20:00,0.01
19971027,21:00,0
19971031,19:00,0
19971031,20:00,0
19971031,21:00,0
19971031,22:00,0
19971101,0:00,0.03
19971101,1:00,0.42
19971101,2:00,0.26
19971101,3:00,0.15
19971101,4:00,0.25
19971101,5:00,0.1
19971101,6:00,0.05
19971101,7:00,0.05
19971101,8:00,0.04
19971101,9:00,0.04
19971101,10:00,0
19971101,14:00,0.01
19971102,6:00,0.04
19971102,7:00,0.05
19971102,8:00,0.03
19971102,9:00,0
19971102,10:00,0
19971106,2:00,0
19971106,15:00,0
19971106,16:00,0.06
19971106,17:00,0.02
19971106,18:00,0.01
19971106,19:00,0.03
19971106,20:00,0.07
19971106,21:00,0.02
19971106,22:00,0
19971106,23:00,0
19971107,0:00,0
19971107,1:00,0.02
19971107,2:00,0.05
19971107,3:00,0.08
19971107,4:00,0.02
19971107,9:00,0
19971107,11:00,0
19971107,12:00,0.04
19971107,13:00,0.11
19971107,14:00,0.12
19971107,15:00,0
19971107,17:00,0.02
19971107,18:00,0.1
19971107,19:00,0.01
19971108,1:00,0
19971108,2:00,0
19971108,3:00,0
19971108,4:00,0
19971108,5:00,0
19971108,6:00,0
19971108,7:00,0
19971108,8:00,0
19971108,15:00,0
19971108,16:00,0
19971108,17:00,0
19971108,18:00,0
19971108,19:00,0
19971108,20:00,0.01
19971108,21:00,0.02
19971108,22:00,0
19971108,23:00,0.02
19971109,0:00,0.06
19971109,1:00,0.05
19971109,2:00,0.03
19971109,3:00,0.06
19971109,4:00,0.08
19971109,5:00,0.1
19971109,6:00,0.07
19971109,7:00,0.04
19971109,8:00,0.06
19971109,9:00,0.03
19971109,10:00,0
19971109,11:00,0.01
19971109,12:00,0
19971111,0:00,0
19971111,1:00,0
19971112,20:00,0
19971112,21:00,0
19971112,22:00,0.01
19971112,23:00,0
19971113,0:00,0
19971113,1:00,0
19971113,2:00,0
19971113,6:00,0.01
19971113,7:00,0.02
19971113,8:00,0.02
19971113,9:00,0.06
19971113,10:00,0.03
19971113,11:00,0.02
19971113,12:00,0.03
19971113,13:00,0.02
19971113,14:00,0.03
19971113,15:00,0.06
19971113,16:00,0.07
19971113,17:00,0.08
19971113,18:00,0.1
19971113,19:00,0.05
19971113,20:00,0.01
19971113,21:00,0.03
19971113,22:00,0.02
19971113,23:00,0.03
19971114,0:00,0.05
19971114,1:00,0.01
19971114,2:00,0
19971114,3:00,0.01
19971114,4:00,0
19971114,5:00,0.01
19971114,6:00,0.05
19971114,7:00,0.07
19971114,8:00,0
19971114,9:00,0
19971114,10:00,0
19971114,13:00,0
19971114,14:00,0
19971114,19:00,0
19971114,20:00,0
19971114,23:00,0
19971115,0:00,0
19971116,2:00,0
19971121,18:00,0
19971121,19:00,0.02
19971122,2:00,0
19971122,3:00,0.05
19971122,4:00,0.08
19971122,5:00,0.06
19971122,9:00,0
19971122,10:00,0
19971123,15:00,0
19971126,19:00,0
19971130,6:00,0
19971130,7:00,0.04
19971130,8:00,0.09
19971130,9:00,0.07
19971130,10:00,0.01
19971130,11:00,0.01
19971130,12:00,0
19971130,13:00,0.21
19971130,14:00,0.15
19971130,15:00,0.01
19971130,16:00,0.05
19971130,17:00,0.19
19971130,18:00,0.07
19971130,19:00,0.03
19971130,20:00,0.01
19971130,21:00,0
19971130,22:00,0
19971130,23:00,0
19971201,0:00,0
19971201,1:00,0
19971201,2:00,0.01
19971201,3:00,0.03
19971201,4:00,0.02
19971201,5:00,0.03
19971201,6:00,0.01
19971201,7:00,0.01
19971201,8:00,0.03
19971201,9:00,0.02
19971204,0:00,0
19971204,1:00,0
19971204,2:00,0
19971204,3:00,0
19971204,4:00,0
19971204,6:00,0.01
19971204,7:00,0
19971204,8:00,0.05
19971204,9:00,0.01
19971204,10:00,0
19971205,13:00,0
19971209,6:00,0
19971209,7:00,0.01
19971209,8:00,0.01
19971209,9:00,0
19971209,10:00,0
19971209,11:00,0
19971209,12:00,0
19971209,16:00,0
19971209,20:00,0
19971210,11:00,0.04
19971210,12:00,0.06
19971210,13:00,0.22
19971210,14:00,0.03
19971210,15:00,0
19971210,16:00,0.01
19971210,17:00,0
19971210,18:00,0
19971222,6:00,0
19971222,7:00,0
19971222,8:00,0.03
19971222,9:00,0.05
19971222,10:00,0.02
19971222,11:00,0.01
19971222,12:00,0
19971222,13:00,0.03
19971222,14:00,0.01
19971222,15:00,0.03
19971222,16:00,0.09
19971222,17:00,0.08
19971222,18:00,0.06
19971222,19:00,0.07
19971222,20:00,0.1
19971222,21:00,0.01
19971222,22:00,0.01
19971222,23:00,0
19971223,0:00,0
19971223,1:00,0
19971224,17:00,0.01
19971224,18:00,0.04
19971224,19:00,0.06
19971224,20:00,0.07
19971224,21:00,0.07
19971224,22:00,0.01
19971224,23:00,0
19971225,2:00,0.02
19971225,3:00,0
19971225,4:00,0.01
19971225,5:00,0.01
19971225,6:00,0
19971225,7:00,0.02
19971227,6:00,0
19971227,7:00,0.01
19971227,8:00,0.03
19971227,9:00,0.07
19971227,10:00,0.07
19971227,11:00,0.07
19971227,12:00,0.07
19971227,13:00,0.01
