STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950526 01:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950528 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950528 20:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950528 21:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950601 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950603 01:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950603 09:00,0.28, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950603 10:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 01:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 05:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 06:00,0.20, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 07:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 16:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 17:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 18:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 19:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 20:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 21:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 22:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950606 23:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950607 01:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950607 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950607 04:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950607 05:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 13:00,0.52, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 14:00,0.60, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 15:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 16:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 21:00,0.59, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 22:00,0.16, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950612 23:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 03:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 04:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 05:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 06:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 07:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 08:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 09:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 10:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 11:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 12:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 13:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950613 14:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950622 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950622 21:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950623 13:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950623 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950623 17:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950625 14:00,0.64, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950628 17:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950701 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950701 17:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950701 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950704 20:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950704 21:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950704 22:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950704 23:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950711 05:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950711 06:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950721 15:00,0.29, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950721 16:00,0.37, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950721 20:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950721 21:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950721 22:00,0.47, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950721 23:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950722 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950726 21:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950801 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 12:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 15:00,0.22, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 16:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 17:00,0.25, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 18:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 19:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950806 20:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950810 09:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950810 10:00,0.27, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950810 14:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950811 04:00,0.29, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950816 18:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950827 10:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950827 12:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950827 13:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950827 14:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950827 15:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950827 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950828 01:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950828 03:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950828 08:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950828 09:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950901 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950901 20:00,0.73, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950901 21:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950901 22:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 01:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 02:00,0.21, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 03:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 04:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 05:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 06:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 07:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 08:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950902 09:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950907 17:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950907 18:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950907 19:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950907 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950907 21:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 08:00,0.40, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 09:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 10:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 11:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 15:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 16:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 17:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 18:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 19:00,0.21, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 20:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 21:00,0.18, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950908 22:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950916 18:00,0.14, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950916 19:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950916 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950916 21:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950916 22:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950916 23:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 00:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 01:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 07:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 08:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 09:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 10:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 11:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 12:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 13:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950917 14:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950922 13:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950922 20:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950922 21:00,0.20, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950922 22:00,0.37, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950922 23:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 00:00,0.16, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 01:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 02:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 03:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 14:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 15:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 17:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950923 21:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950924 01:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950924 03:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950926 20:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950926 21:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950927 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19950929 19:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951001 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 11:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 12:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 13:00,0.25, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 14:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 15:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 16:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 17:00,0.32, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 18:00,0.20, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 19:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 20:00,0.16, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 21:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951004 22:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951006 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951007 00:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951007 10:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951007 14:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951007 15:00,0.16, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951011 00:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951011 03:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951014 13:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951014 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951014 23:00,0.48, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 00:00,0.43, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 01:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 02:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 03:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 04:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 05:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951015 06:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 02:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 03:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 04:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 05:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 06:00,0.49, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 07:00,0.39, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 08:00,0.19, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 09:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951021 10:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951028 03:00,0.20, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951028 04:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 08:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 10:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 13:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 14:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 21:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 22:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951101 23:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951102 00:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951102 17:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951102 18:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951103 22:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951103 23:00,0.31, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951104 00:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951104 01:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 08:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 09:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 10:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 11:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 12:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 13:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 14:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 15:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 16:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 17:00,0.17, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 18:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951107 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 16:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 17:00,0.15, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 18:00,0.14, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 22:00,0.32, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951111 23:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,7.3,36.9,-76.2,19951112 00:00,0.01, , 
